,angle,distance,time
1338,256.640625,0.1865,2.2076051235198975
1339,257.71875,0.1865,2.207606554031372
1340,258.546875,0.18475,2.2076075077056885
1341,259.875,0.18125,2.207608699798584
1342,260.96875,0.18125,2.2076098918914795
1343,262.046875,0.184,2.207610845565796
1344,263.125,0.182,2.2076117992401123
1345,264.21875,0.18175,2.207612991333008
1346,266.375,0.17925,2.207613706588745
1347,267.46875,0.17875,2.2076146602630615
1348,268.546875,0.178,2.207615375518799
1349,269.640625,0.17775,2.207616090774536
1350,270.71875,0.17725,2.2076168060302734
1351,271.796875,0.17725,2.2076175212860107
1352,272.890625,0.17625,2.207617998123169
1353,273.96875,0.176,2.2076189517974854
1354,275.046875,0.176,2.2076199054718018
1355,276.140625,0.17575,2.207620859146118
1356,277.21875,0.17575,2.2076215744018555
1357,278.3125,0.17575,2.207622528076172
1358,279.390625,0.17575,2.2076234817504883
1359,280.46875,0.17575,2.2076241970062256
1360,281.546875,0.176,2.207624912261963
1361,282.453125,0.1765,2.2076256275177
1362,283.53125,0.17675,2.2076265811920166
1363,284.84375,0.177,2.207627534866333
1364,285.671875,0.17775,2.2076287269592285
1365,286.75,0.17775,2.207629442214966
1366,287.828125,0.1785,2.2076303958892822
1367,288.90625,0.17875,2.2076311111450195
1368,289.984375,0.1805,2.2076315879821777
1369,291.0625,0.1805,2.207632303237915
1370,292.125,0.18175,2.2076327800750732
1371,293.203125,0.182,2.2076337337493896
1372,294.28125,0.183,2.207634449005127
1373,295.359375,0.18075,2.2076354026794434
1374,296.4375,0.185,2.2076363563537598
1375,297.5,0.18575,2.207637310028076
1376,298.578125,0.188,2.2076380252838135
1377,299.65625,0.18475,2.20763897895813
1378,300.71875,0.18675,2.207639455795288
1379,301.796875,0.188,2.2076404094696045
1380,302.875,0.18975,2.207641124725342
1381,303.953125,0.18825,2.207641839981079
1382,306.234375,0.2015,2.2076427936553955
1383,310.5625,0.2015,2.207643747329712
1384,324.6875,4.5255,2.20764422416687
1385,325.765625,4.4265,2.2076451778411865
1386,326.84375,4.38225,2.207645893096924
1387,328.828125,1.199,2.207646369934082
1388,336.59375,0.99975,2.2076473236083984
1389,337.734375,0.9935,2.2076478004455566
1390,338.75,0.98175,2.207648515701294
1391,339.8125,0.976,2.2076492309570312
1392,340.9375,0.9625,2.2076499462127686
1393,342.09375,0.952,2.207650899887085
1394,343.1875,0.94775,2.2076516151428223
1395,344.203125,0.94175,2.2076525688171387
1396,345.28125,0.9365,2.207653284072876
1397,346.46875,0.92575,2.207653760910034
1398,347.5,0.926,2.2076547145843506
1399,348.5,0.96375,2.207655429840088
1400,349.5625,1.0245,2.207656145095825
1401,350.5,1.09425,2.2076566219329834
1402,5.90625,0.57625,2.3959147930145264
1403,6.9375,0.57525,2.395915985107422
1404,8.046875,0.573,2.3959286212921143
1405,9.15625,0.5735,2.3959341049194336
1406,10.0625,0.5735,2.395935297012329
1407,11.09375,0.57375,2.3959357738494873
1408,12.21875,0.57475,2.3959364891052246
1409,13.390625,0.5735,2.395937204360962
1410,14.28125,0.575,2.39593768119812
1411,15.375,0.5765,2.3959386348724365
1412,16.53125,0.57775,2.3959391117095947
1413,17.640625,0.57825,2.395939588546753
1414,18.5625,0.58025,2.3959403038024902
1415,19.71875,0.582,2.3959407806396484
1416,20.765625,0.58375,2.3959412574768066
1417,21.859375,0.587,2.395942211151123
1418,22.84375,0.58925,2.3959426879882812
1419,48.109375,0.8855,2.3959434032440186
1420,49.203125,0.86975,2.395944118499756
1421,50.28125,0.867,2.395944595336914
1422,51.40625,0.871,2.3959455490112305
1423,52.4375,0.8905,2.3959460258483887
1424,63.546875,1.72525,2.395946741104126
1425,64.640625,1.70325,2.395947217941284
1426,65.734375,1.672,2.3959476947784424
1427,66.84375,1.644,2.3959484100341797
1428,67.921875,1.62475,2.395949602127075
1429,68.984375,1.6095,2.3959503173828125
1430,70.0625,1.625,2.3959507942199707
1431,71.171875,1.66225,2.395951271057129
1432,84.703125,3.01025,2.3959522247314453
1433,101.765625,4.79475,2.3959527015686035
1434,102.859375,4.79575,2.3959531784057617
1435,103.9375,4.84875,2.395953893661499
1436,142.8125,3.7095,2.3959546089172363
1437,143.90625,3.771,2.3959550857543945
1438,144.96875,3.797,2.395956039428711
1439,162.21875,5.67775,2.395956516265869
1440,163.34375,5.50325,2.3959572315216064
1441,164.515625,3.78675,2.3959577083587646
1442,165.609375,3.6185,2.395958185195923
1443,166.71875,3.55,2.395958662033081
1444,167.8125,3.47325,2.3959593772888184
1445,168.90625,3.4815,2.3959598541259766
1446,170.0,3.25025,2.395960569381714
1447,172.0,5.34625,2.395961046218872
1448,173.078125,5.29775,2.3959617614746094
1449,174.15625,5.28575,2.395962715148926
1450,175.25,5.271,2.395963191986084
1451,176.328125,5.22,2.395963668823242
1452,184.09375,2.95225,2.3959646224975586
1453,186.265625,2.92225,2.395965814590454
1454,187.328125,2.92025,2.3959665298461914
1455,190.4375,4.19025,2.3959672451019287
1456,198.796875,1.2605,2.395967721939087
1457,200.46875,2.27,2.395968437194824
1458,201.53125,2.25475,2.3959689140319824
1459,202.671875,2.32875,2.395969867706299
1460,203.734375,2.41225,2.395970344543457
1461,204.8125,2.43825,2.3959710597991943
1462,206.671875,5.32725,2.3959717750549316
1463,208.734375,1.11725,2.395972490310669
1464,209.890625,1.11475,2.3959734439849854
1465,210.953125,1.12475,2.3959741592407227
1466,211.96875,1.1365,2.395974636077881
1467,213.578125,0.827,2.395975112915039
1468,214.625,0.82175,2.3959755897521973
1469,215.8125,0.789,2.3959765434265137
1470,216.984375,0.7815,2.395977258682251
1471,218.125,0.776,2.3959779739379883
1472,219.171875,0.76325,2.3959786891937256
1473,220.25,0.79075,2.395979166030884
1474,221.234375,0.80225,2.3959801197052
1475,253.1875,0.191,2.3959805965423584
1476,254.28125,0.1885,2.3959813117980957
1477,255.359375,0.194,2.395981788635254
1478,256.453125,0.194,2.395982503890991
1479,257.53125,0.184,2.3959834575653076
1480,258.625,0.1835,2.395983934402466
1481,259.703125,0.18575,2.3959851264953613
1482,260.78125,0.18075,2.3959856033325195
1483,261.875,0.183,2.395986318588257
1484,262.953125,0.18225,2.395987033843994
1485,264.03125,0.18075,2.3959875106811523
1486,266.21875,0.179,2.3959882259368896
1487,267.296875,0.1785,2.395988941192627
1488,268.375,0.17825,2.395989418029785
1489,269.46875,0.17775,2.3959903717041016
1490,270.546875,0.17725,2.395991086959839
1491,271.625,0.1765,2.395991563796997
1492,272.71875,0.17625,2.3959922790527344
1493,273.796875,0.17625,2.3959927558898926
1494,274.890625,0.176,2.395993232727051
1495,275.96875,0.17575,2.395994186401367
1496,277.046875,0.176,2.3959946632385254
1497,278.140625,0.17575,2.3959953784942627
1498,279.21875,0.17575,2.395996332168579
1499,280.296875,0.176,2.395996570587158
1500,281.390625,0.176,2.3959975242614746
1501,282.28125,0.1765,2.395998477935791
1502,283.359375,0.1765,2.3959991931915283
1503,284.4375,0.177,2.3959996700286865
1504,285.515625,0.1775,2.3960001468658447
1505,286.59375,0.1775,2.396001100540161
1506,287.671875,0.1785,2.3960015773773193
1507,288.734375,0.179,2.3960022926330566
1508,289.8125,0.18,2.396002769470215
1509,290.890625,0.18075,2.396003484725952
1510,291.96875,0.18125,2.3960039615631104
1511,293.046875,0.182,2.3960046768188477
1512,294.125,0.18275,2.396005392074585
1513,295.203125,0.18425,2.396005868911743
1514,296.265625,0.18475,2.3960065841674805
1515,297.34375,0.186,2.3960072994232178
1516,298.421875,0.18775,2.396008253097534
1517,299.5,0.1845,2.3960087299346924
1518,300.578125,0.18875,2.3960092067718506
1519,301.640625,0.18975,2.396009922027588
1520,302.71875,0.18875,2.396010637283325
1521,303.796875,0.1905,2.3960113525390625
1522,304.875,0.19175,2.3960120677948
1523,306.046875,0.19425,2.396012544631958
